obj_1,obj_2
4.411163633721227,6.289333959283245
obj_1,obj_2
2.887514028192561,5.709160003950938
obj_1,obj_2
3.7947203252956947,6.791556666761133
obj_1,obj_2
2.984127368849263,5.748277297754232
obj_1,obj_2
3.733875920949109,5.249563461051219
obj_1,obj_2
3.920047130139905,5.948665866059594
obj_1,obj_2
4.220462793332709,5.5794564175926995
obj_1,obj_2
2.9820439616014034,5.628638978662088
obj_1,obj_2
3.6264825203600903,6.289333959283245
obj_1,obj_2
2.3755987541822665,5.798689875138992
obj_1,obj_2
3.863269944366622,6.9387482438797035
obj_1,obj_2
3.5008063615608966,6.8206123574102255
obj_1,obj_2
2.938095924460906,5.793460569034505
obj_1,obj_2
3.4126755178198978,5.782617507969941
obj_1,obj_2
2.6900451072342206,5.9409136415325445
obj_1,obj_2
2.877157055397373,6.489817108934205
obj_1,obj_2
3.9155503410762704,5.920064413442425
obj_1,obj_2
3.715914354289766,6.275506737514679
obj_1,obj_2
3.9403936137301865,5.96763353741426
obj_1,obj_2
3.853481578227571,6.947502693611292
obj_1,obj_2
3.4705339592522546,5.782806981772985
obj_1,obj_2
4.8309215076605785,5.261746565131354
obj_1,obj_2
2.6821036973235417,6.044382834485256
obj_1,obj_2
4.3786893426989835,6.289333959283245
obj_1,obj_2
3.020205717634794,6.183337136137813
obj_1,obj_2
3.1952562278528545,6.21091147769044
obj_1,obj_2
2.512732436452891,5.719713893519281
obj_1,obj_2
3.4341070059172014,6.023237016284056
obj_1,obj_2
2.9845403407625426,5.707163026889653
obj_1,obj_2
3.5616455216562324,5.686138032156878
obj_1,obj_2
5.020108726235756,5.942919114703553
obj_1,obj_2
3.8512333828413787,6.755471660014224
obj_1,obj_2
2.9955043362753537,5.381500311647982
