obj_1,obj_2
0.9208876711396086,1.3998615857627488
obj_1,obj_2
0.11508615252467808,1.6202601345450478
obj_1,obj_2
0.13867085694768083,1.9011937687131317
obj_1,obj_2
1.019938385751585,1.3563956000326174
obj_1,obj_2
0.9229901062457154,1.4044415294724968
obj_1,obj_2
0.7104325871685827,3.2988895804782534
obj_1,obj_2
0.10016119827632643,1.3409630022161239
obj_1,obj_2
0.19504520695122393,1.7605375934668925
obj_1,obj_2
0.6582907226283291,1.3707914622266026
obj_1,obj_2
2.296119689526176,3.469940029239042
obj_1,obj_2
1.7194463814482828,8.590971715336625
obj_1,obj_2
1.1047826406238626,3.278266022868933
obj_1,obj_2
1.312728187727594,2.079994288807831
obj_1,obj_2
0.2866147274785766,1.8038383374207754
obj_1,obj_2
0.13223737512443604,1.068488385385419
obj_1,obj_2
0.19204726492768162,1.7147314513609926
obj_1,obj_2
0.08618456881821736,1.3598747613987792
obj_1,obj_2
0.2162287616987375,1.9542992483919013
obj_1,obj_2
0.2716047802511369,1.9146967454564574
obj_1,obj_2
1.2317044906250256,1.9537935653613352
obj_1,obj_2
1.0840466241091304,3.3039529963135137
obj_1,obj_2
0.8431905986562248,1.3036831475768926
obj_1,obj_2
0.4525042086280389,3.070176161664669
obj_1,obj_2
0.6480761183524328,1.429948358605973
obj_1,obj_2
0.5334697978019859,1.6172704731738998
obj_1,obj_2
0.9229901062457154,1.4044415294724968
obj_1,obj_2
0.9207059740002953,1.3994645561662535
obj_1,obj_2
0.11920012066640491,1.736432651793078
obj_1,obj_2
1.2523159114380562,1.617325275090057
obj_1,obj_2
0.557870908789013,2.0413213364274565
obj_1,obj_2
0.09178938178854504,1.3558627550793565
obj_1,obj_2
0.8461563539803975,1.308132159954383

obj_1,obj_2
0.19161773831784135,1.4797581331380694
obj_1,obj_2
0.520907305117478,1.589643857491329
obj_1,obj_2
0.1179875256577761,1.552163317668252
obj_1,obj_2
0.218615025880436,1.7277396126284301
obj_1,obj_2
0.1336191508322911,1.0715024994189883
obj_1,obj_2
1.7969096672403801,1.65986282267879
obj_1,obj_2
