obj_1,obj_2
2.077328952259425,2.103256695698537
obj_1,obj_2
2.9478887766374946,5.637707959892474
obj_1,obj_2
3.1503511762362795,6.231516931100877
obj_1,obj_2
3.817096903810266,6.3794304208250034
obj_1,obj_2
3.3374340971036416,3.76954393300978
obj_1,obj_2
3.466919923329481,7.547905674851521
obj_1,obj_2
3.6988459940972933,5.828147079949099
obj_1,obj_2
3.183337103859802,5.260915846821927
obj_1,obj_2
4.343927340315558,4.809054065354792
obj_1,obj_2
2.9349629159045674,2.5319730043663644
obj_1,obj_2
3.945400561369981,6.6606521501620595
obj_1,obj_2
5.023082062542421,5.4990468800653245
obj_1,obj_2
2.6638949003111936,7.120121123847438
obj_1,obj_2
3.21868823113168,3.3083903390611598
obj_1,obj_2
3.9559183500155912,6.509918840235968
obj_1,obj_2
2.8125360133161807,2.541074237398929
obj_1,obj_2
3.4708897047861567,5.517890566602888
obj_1,obj_2
3.0617141807741524,5.371804276127629
obj_1,obj_2
2.7396036954454734,3.76954393300978
obj_1,obj_2
4.343927340315558,4.809054065354792
obj_1,obj_2
3.258350404588936,3.443725958255932
obj_1,obj_2
2.1347720392557266,1.877134485756115
obj_1,obj_2
3.7588926158359386,6.81099304556824
obj_1,obj_2
3.0036676415305434,6.571172213767083
obj_1,obj_2
4.83397956097673,6.663589973365355
obj_1,obj_2
3.5814662083203195,5.596208256828824
obj_1,obj_2
3.249893700396571,5.9193776243521565
obj_1,obj_2
2.928632946668218,2.5319730043663644
obj_1,obj_2
3.2347957233909654,5.250850337398194
obj_1,obj_2
2.8457686198695122,2.637330253025675
obj_1,obj_2
2.4522385409639194,2.637478995590145
obj_1,obj_2
2.4417600941613653,5.830561546482546
obj_1,obj_2
4.597306501289857,6.40232586973401
obj_1,obj_2
2.6926122273804562,2.6574169959443847
obj_1,obj_2
2.833576398197171,5.8096734571555375
obj_1,obj_2
2.70074092881557,2.850995430864595
obj_1,obj_2
2.739166900610337,3.5413216706904804
obj_1,obj_2
3.360891126404921,5.527998816301659
obj_1,obj_2
4.8673826122946835,4.642633585412562
obj_1,obj_2
2.1714289915324243,1.9384100280087457
obj_1,obj_2
3.9867079918465715,4.754571728351536
obj_1,obj_2
3.218691653442244,5.14052181893884
obj_1,obj_2
2.0885887583565292,2.175407025590503
obj_1,obj_2
2.9675603120795233,6.133816658130536
obj_1,obj_2
2.836375752653372,6.148456429345559
obj_1,obj_2
2.176342130553011,2.0261841479049316
obj_1,obj_2
2.769869150910029,2.850995430864595
obj_1,obj_2
3.1457605188739635,3.8214807934040804
obj_1,obj_2
3.3654914120510355,2.3970045194849257
