E,mu,ro,k,c,a,mesh_size,L,b,h,t_frontal,t_posterior,t_origen,t_final,t_centro_sup,t_centro_inf,t_lat_sup,t_lat_inf,n_nervios_long,t_nervios_long,n_nervios_transv,t_nervios_transv,prctg_ventana_horizontal,prctg_ventana_vertical,diam_ventana,diam_agujero,L_apoyo,T_amb,h_conv,F,Q
137044969898.02057,0.2769447272002637,7436.832900756371,42.92303417951933,423.98342458026525,1.1253636623698283e-05,0.06578993610269641,12.30644844567151,1.3347770209616503,1.4758727381373848,0.061659870298869775,0.06268999030679612,0.05995874503744365,0.05921575275499492,0.04074642371827044,0.036468998865009344,0.20550057427926155,0.20172939072837895,3,0.03873816984163903,18,0.028081045019671815,0.8581819352331481,0.8528705339781573,0.31888289964034594,0.5580728825584483,0.9076717520244918,21.819318467995867,9.644640451301989,10108.832491270954,107.4794099261231
